move_id,generation_id,flavor_text,flavor_text_jp
315,5,"The user attacks the target at full power. The attack's recoil harshly reduces the user's Sp. Atk stat.","あいてを フルパワーで こうげきする。つかうと はんどうで じぶんの とくこうが ガクッと さがる。"
316,3,"Negates the foe’s efforts to heighten evasiveness.",""
316,4,"Enables the user to hit a Ghost type with any type of move. It also enables the user to hit an evasive foe.","かいひりつが あがって わざを あてにくく なってしまって いる あいての かいひりつを もとに もどす。"
316,5,"Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit.","かいひりつが あがって わざを あてにくく なってしまって いる あいての かいひりつを もとに もどす。"
317,3,"Stops the foe from moving with rocks and cuts SPEED.",""
317,4,"Boulders are hurled at the foe. It also lowers the foe’s Speed by preventing its movement.","いわを もちあげ あいてに なげつけて こうげきする。どうじに あいての すばやさを さげる。"
317,5,"Boulders are hurled at the target. It also lowers the target's Speed by preventing its movement.","いわを もちあげ あいてに なげつけて こうげきする。どうじに あいての すばやさを さげる。"
318,3,"A powdery attack that may raise abilities.",""
318,4,"The foe is attacked with powdery scales blown by wind. It may also raise all the user’s stats.","ぎんいろの りんぷんで こうげきする。どうじに じぶんの すべての のうりょくが あがることが ある。"
318,5,"The target is attacked with powdery scales blown by wind. It may also raise all the user's stats.","ぎんいろの りんぷんで こうげきする。どうじに じぶんの すべての のうりょくが あがることが ある。"
319,3,"Emits a horrible screech that sharply lowers SP. DEF.",""
319,4,"A horrible sound like scraping metal is emitted to sharply reduce the foe’s Sp. Def stat.","きんぞくを こすって でるような いやな おとを きかせて あいての とくぼうを ガクッと さげる。"
319,5,"A horrible sound like scraping metal harshly reduces the target's Sp. Def stat.","きんぞくを こすって でるような いやな おとを きかせて あいての とくぼうを ガクッと さげる。"
320,3,"Lulls the foe into sleep with a pleasant melody.",""
320,4,"The user plays a pleasant melody that lulls the foe into a deep sleep.","ここちよい くさぶえの ねいろを きかせて あいてを ねむりの じょうたいに する。"
320,5,"The user plays a pleasant melody that lulls the target into a deep sleep.","ここちよい くさぶえの ねいろを きかせて あいてを ねむりの じょうたいに する。"
321,3,"Makes the foe laugh to lower ATTACK and DEFENSE.",""
321,4,"The user tickles the foe into laughing, reducing its Attack and Defense stats.","コチョコチョと からだを くすぐり わらわせる ことで あいての こうげきと ぼうぎょを さげる。"
321,5,"The user tickles the target into laughing, reducing its Attack and Defense stats.","コチョコチョと からだを くすぐり わらわせる ことで あいての こうげきと ぼうぎょを さげる。"
322,3,"Raises DEFENSE and SP. DEF with a mystic power.",""
322,4,"The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.","うちゅう からの しんぴてきな ちからを とりこむ ことで じぶんの ぼうぎょと とくぼうを あげる。"
322,5,"The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.","うちゅう からの しんぴてきな ちからを とりこむ ことで じぶんの ぼうぎょと とくぼうを あげる。"
323,3,"Inflicts more damage if the user’s HP is high.",""
323,4,"The user spouts water to damage the foe. The lower the user’s HP, the less powerful it becomes.","あたまから しおを ふいて こうげきする。HPが おおいほど あいてに おおきな ダメージを あたえる。"
323,5,"The user spouts water to damage the opposing team. The lower the user's HP, the less powerful it becomes.","あたまから しおを ふいて こうげきする。HPが おおいほど あいてに おおきな ダメージを あたえる。"
324,3,"A strange beam attack that may confuse the foe.",""
324,4,"The user attacks with a sinister beam of light. It may also confuse the target.","てんめつする ひかりを あいてに はっしゃして こうげきする。こんらん じょうたいに することが ある。"
324,5,"The user attacks with a sinister beam of light. It may also confuse the target.","てんめつする ひかりを あいてに はっしゃして こうげきする。こんらん じょうたいに することが ある。"
