id,flavor_text,flavor_text_jp
2085,"It stands along paths pretending to be a tree. If it starts raining, it seems to disappear.","きの　ふりをして　みちばたに　たっているが　あめが　ふってくると　いつのまにか　すがたを　けす。"
2086,"To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","こうげき　されないように　ひたすら　きのまねをしているが　みずはにがてで　あめになると　どこかに　にげだす。"
2087,"Although it always pretends to be a tree, its composition appears more similar to rock than to vegetation.","いつも　きのふりを　している。からだの　つくりは　しょくぶつより　いしや　いわなどに　ちかいようだ。"
2088,"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gathering from far and wide.","なきごえが　ひびきわたると　あちこちから　ニョロモや　ニョロゾたちが　あつまってくる。"
2089,"Whenever three or more of these get together, they sing in a loud voice that sounds like bellowing.","3びき　いじょう　ニョロトノが　あつまると　かならず　どなるような　なきごえで　がっしょうを　はじめる。"
2090,"When it expands its throat to croak out a tune, nearby POLIWAG and POLIWHIRL gather immediately.","のどを　おおきく　ふくらませて　なきだすと　まわりにいた　ニョロモや　ニョロゾが　すぐさま　やってくる。"
2091,"The curled hair on POLITOED’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this POKéMON earns from its peers.","あたまの　まきげは　おうじゃの　あかしだ。ながく　きれいに　まいている　ニョロトノほど　なかまの　そんけいを　あつめると　いわれている。"
2092,"The curled hair on its head proves its status as a king. It is said that the longer and curlier the hair, the more respect it earns from its peers.","あたまの　まきげは　おうじゃの　あかしだ。ながく　きれいに　まいている　ニョロトノほど　なかまの　そんけいを　あつめると　いわれている。"
2093,"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gathering from far and wide.","なきごえが　ひびきわたると　あちこちから　ニョロモや　ニョロゾたちが　あつまってくる。"
2094,"It gathers groups of others as their leader. Its cries make POLIWAG obey.","ニョロトノを　リーダーに　グループが　つくられる。ニョロトノの　なきごえが　ニョロモたちを　したがわせる。"
2095,"It gathers groups of others as their leader. Its cries make Poliwag obey.","ニョロトノを　リーダーに　グループが　つくられる。ニョロトノの　なきごえが　ニョロモたちを　したがわせる。"
2096,"To keep from being blown away by the wind, they gather in clusters. They do enjoy gentle breezes, though.","ハネッコどうし　あつまって　かぜに　ふきとばされないように　している。でも　そよかぜに　ふかれるのはすき。"
2097,"Its body is so light, it must grip the ground firmly with its feet to keep from being blown away.","とても　かるい　からだ。ふきとばされないよう　しっかり　じめんを　ふみしめている。"
2098,"It can be carried away on even the gentlest breeze. It may even float all the way to the next town.","そよかぜが　ふいただけで　ふわふわ　うかんでしまい　となりまち　まで　はこばれる。"
2099,"This POKéMON drifts and floats with the wind. If it senses the approach of strong winds, HOPPIP links its leaves with other HOPPIP to prepare against being blown away.","かぜに　のって　ふわふわ　ただよう　ポケモン。きょうふうの　けはいを　かんじると　なかまどうし　はっぱを　からめ　とばされない　じゅんびをする。"
